ID	Longitude	Latitude
1069	-99.137535	19.376454
1070	-99.150828	19.374294
1071	-99.145266	19.369731
1072	-99.146454	19.374816
1073	-99.142613	19.373681
1074	-99.149907	19.38566
1075	-99.149498	19.389488
1076	-99.147371	19.394988
1077	-99.14404	19.389496
1078	-99.143173	19.387917
1079	-99.143819	19.394551
1080	-99.132791	19.381019
1081	-99.129114	19.378513
1082	-99.132373	19.373316
1083	-99.126589	19.379556
1084	-99.132164	19.398097
1085	-99.130146	19.393844
1086	-99.127651	19.397077
1087	-99.134447	19.393288
1088	-99.134806	19.391829
1089	-99.131023	19.38567
1090	-99.13474	19.390287
1091	-99.135682	19.38798
1092	-99.135943	19.384759
1093	-99.135194	19.398187
1094	-99.12582	19.389741
1095	-99.127973	19.385503
1096	-99.095602	19.348703
1097	-99.098747	19.346248
1098	-99.101757	19.345389
1099	-99.109395	19.339302
1100	-99.115531	19.346712
1101	-99.101602	19.349473
1102	-99.103843	19.350359
1103	-99.106666	19.338698
1104	-99.108564	19.355704
1105	-99.113486	19.355893
1106	-99.115675	19.340671
1107	-99.119168	19.337416
1108	-99.112228	19.359808
1109	-99.115803	19.3623
1110	-99.119645	19.362648
1111	-99.118928	19.349807
1112	-99.102489	19.339462
1113	-99.104483	19.340568
1114	-99.099581	19.35325
1115	-99.097601	19.360484
1116	-99.103406	19.363035
1117	-99.094683	19.352488
1118	-99.106163	19.396505
1119	-99.105982	19.393095
1120	-99.097864	19.385635
1121	-99.094971	19.382986
1122	-99.109492	19.386959
1123	-99.106239	19.38759
1124	-99.098662	19.380958
1125	-99.102799	19.381357
1126	-99.104155	19.378184
1127	-99.120321	19.384102
1128	-99.118264	19.382115
1129	-99.112183	19.383771
1130	-99.109233	19.383634
1131	-99.105619	19.384513
1132	-99.106499	19.382607
1133	-99.110183	19.374823
1134	-99.104168	19.374025
1135	-99.105916	19.370253
1136	-99.115347	19.385178
1137	-99.114511	19.380793
1138	-99.114282	19.372984
1139	-99.112574	19.369359
1140	-99.119525	19.371867
1141	-99.116837	19.38117
1142	-99.12101	19.370751
1143	-99.119782	19.378018
1144	-99.110217	19.380192
1145	-99.116742	19.395857
1146	-99.118066	19.392713
1147	-99.110119	19.393354
1148	-99.119839	19.389664
1149	-99.11478	19.389519
1150	-99.110822	19.387607
1151	-99.116637	19.386772
1152	-99.11311	19.386162
1153	-99.111831	19.397351
1154	-99.108775	19.395111
1155	-99.098503	19.378495
1156	-99.097725	19.380209
1157	-99.096902	19.395756
1158	-99.100719	19.396036
1159	-99.098068	19.393299
1160	-99.096128	19.393123
1161	-99.094413	19.392946
1162	-99.092764	19.392777
1163	-99.100474	19.388403
1164	-99.098611	19.385916
1165	-99.102754	19.387972
1166	-99.102305	19.389657
1167	-99.102045	19.384211
1168	-99.103841	19.393981
1169	-99.101423	19.392961
1170	-99.095407	19.388378
1171	-99.093403	19.385643
1172	-99.405488	19.653246
1173	-99.314076	19.684143
1174	-99.353885	19.688822
1175	-99.249745	19.662121
1176	-99.346717	19.448182
1177	-99.379653	19.49596
1178	-99.439655	19.553191
1179	-99.35267	19.612969
1180	-99.347707	19.630366
1181	-99.358788	19.636736
1182	-99.220425	19.661249
1183	-99.312467	19.501122
1184	-99.212238	19.657326
1185	-99.213035	19.661075
1186	-99.175271	19.656015
1187	-99.167064	19.660651
1188	-99.16248	19.661821
1189	-99.156822	19.661747
1190	-99.202483	19.658333
1191	-99.208108	19.664493
1192	-99.192374	19.66273
1193	-99.18563	19.66482
1194	-99.18074	19.659712
1195	-99.165654	19.657282
1196	-99.126179	19.658439
1197	-99.118867	19.657088
1198	-99.115441	19.661856
1199	-99.113049	19.655769
1200	-99.110634	19.658789
1201	-99.106376	19.661629
1202	-99.103494	19.662323
1203	-99.096614	19.662129
1204	-99.108475	19.659639
1205	-99.108115	19.661445
1206	-99.096595	19.660267
1207	-99.384415	19.664171
1208	-99.359622	19.493697
1209	-99.341119	19.441308
1210	-99.382616	19.517266
1211	-99.411561	19.578388
1212	-99.410028	19.624151
1213	-99.418944	19.617658
1214	-99.417619	19.639836
1215	-99.415711	19.553368
1216	-99.396816	19.548064
1217	-99.3603	19.612438
1218	-99.358246	19.633607
1219	-99.478789	19.7151
1220	-99.453594	19.731269
1221	-99.457953	19.72017
1222	-99.465614	19.735326
1223	-99.469424	19.72663
1224	-99.448897	19.690338
1225	-99.467824	19.715825
1226	-99.449478	19.7296
1227	-99.299656	19.53343
1228	-99.219577	19.654209
1229	-99.269144	19.529196
1230	-99.224331	19.63435
1231	-99.218021	19.641111
1232	-99.221885	19.645797
1233	-99.25653	19.526706
1234	-99.258711	19.527581
1235	-99.2232	19.616176
1236	-99.221473	19.622018
1237	-99.222864	19.626035
1238	-99.219021	19.625305
1239	-99.221101	19.631749
1240	-99.221305	19.643451
1241	-99.244679	19.524643
1242	-99.247512	19.531618
1243	-99.211912	19.598737
1244	-99.232937	19.443347
1245	-99.230749	19.525784
1246	-99.241613	19.53285
1247	-99.220168	19.600858
1248	-99.223951	19.604955
1249	-99.216115	19.410295
1250	-99.222821	19.405807
1251	-99.2223	19.437792
1252	-99.218974	19.457223
1253	-99.225565	19.457819
1254	-99.225991	19.51287
1255	-99.224299	19.524685
1256	-99.227314	19.527816
1257	-99.222444	19.561134
1258	-99.22064	19.565305
1259	-99.218692	19.5694
1260	-99.225154	19.591979
1261	-99.222682	19.594238
1262	-99.218105	19.597378
1263	-99.220801	19.585503
1264	-99.221078	19.580825
1265	-99.223911	19.414769
1266	-99.221578	19.420697
1267	-99.220699	19.42437
1268	-99.21989	19.427524
1269	-99.222424	19.431471
1270	-99.218534	19.434111
1271	-99.219496	19.462515
1272	-99.225116	19.474061
1273	-99.222537	19.480897
1274	-99.221662	19.485972
1275	-99.222612	19.491912
1276	-99.220137	19.500445
1277	-99.216876	19.506884
1278	-99.218926	19.515122
1279	-99.221304	19.519895
1280	-99.217907	19.525444
1281	-99.220792	19.527939
1282	-99.22183	19.530354
1283	-99.224554	19.537632
1284	-99.218642	19.541791
1285	-99.224246	19.557866
1286	-99.224174	19.577615
1287	-99.221892	19.514056
1288	-99.210152	19.526021
1289	-99.214397	19.527388
1290	-99.217372	19.527363
1291	-99.220429	19.53533
1292	-99.221327	19.544995
1293	-99.222796	19.550999
1294	-99.22337	19.55661
1295	-99.182331	19.522559
1296	-99.179375	19.525007
1297	-99.159804	19.534866
1298	-99.153106	19.532394
1299	-99.115144	19.532287
1300	-99.106666	19.526248
1301	-99.122194	19.529118
1302	-99.195354	19.52999
1303	-99.203827	19.527651
1304	-99.207331	19.525369
1305	-99.2005	19.532079
1306	-99.189741	19.530877
1307	-99.185792	19.522045
1308	-99.175998	19.528819
1309	-99.16769	19.530018
1310	-99.158494	19.529458
1311	-99.147975	19.528838
1312	-99.147418	19.531467
1313	-99.126457	19.531208
1314	-99.119273	19.532564
1315	-99.131271	19.531464
1316	-99.192436	19.528137
1317	-99.143808	19.5272
1318	-99.143262	19.532086
1319	-99.139187	19.529769
1320	-99.099087	19.52947
1321	-99.095006	19.532796
1322	-99.288221	19.402379
1323	-99.287285	19.434378
1324	-99.286083	19.447505
1325	-99.288105	19.453632
1326	-99.288252	19.460475
1327	-99.286556	19.470198
1328	-99.288075	19.438389
1329	-99.285496	19.443636
1330	-99.281302	19.46285
1331	-99.278155	19.494895
1332	-99.286796	19.488707
1333	-99.282494	19.500782
1334	-99.284456	19.43846
1335	-99.271989	19.4621
1336	-99.279623	19.461109
1337	-99.274149	19.464584
1338	-99.272172	19.466771
1339	-99.266263	19.462142
1340	-99.261541	19.46432
1341	-99.268838	19.464333
1342	-99.251821	19.463694
1343	-99.257207	19.464304
1344	-99.261525	19.46161
1345	-99.242887	19.459893
1346	-99.243323	19.465688
1347	-99.228514	19.463956
1348	-99.233595	19.461549
1349	-99.239322	19.459466
1350	-99.283032	19.492025
1351	-99.321753	19.414234
1352	-99.326269	19.409109
1353	-99.332362	19.421386
1354	-99.308375	19.403588
1355	-99.297283	19.441765
1356	-99.292108	19.446098
1357	-99.294042	19.43592
1358	-99.291713	19.443558
1359	-99.290262	19.432403
1360	-99.340033	19.473677
1361	-99.272235	19.429698
1362	-99.268848	19.431661
1363	-99.265307	19.429096
1364	-99.268181	19.431001
1365	-99.257551	19.43433
1366	-99.253973	19.427557
1367	-99.258577	19.432303
1368	-99.253582	19.440892
1369	-99.249604	19.409014
1370	-99.255619	19.413892
1371	-99.255271	19.420786
1372	-99.251752	19.426019
1373	-99.248402	19.433825
1374	-99.252129	19.443867
1375	-99.25721	19.453267
1376	-99.258172	19.456331
1377	-99.260179	19.459082
1378	-99.245321	19.404433
1379	-99.245586	19.431337
1380	-99.25337	19.448699
1381	-99.257597	19.448483
1382	-99.233176	19.424705
1383	-99.234348	19.42981
1384	-99.229161	19.434729
1385	-99.278746	19.414076
1386	-99.276713	19.421214
1387	-99.276253	19.410227
1388	-99.272235	19.409272
1389	-99.2696	19.412877
1390	-99.269561	19.418785
1391	-99.275274	19.41726
1392	-99.265813	19.409561
1393	-99.279394	19.407601
1394	-99.279578	19.409917
1395	-99.261718	19.423688
1396	-99.27358	19.434212
1397	-99.269428	19.434396
1398	-99.273448	19.436433
1399	-99.270461	19.438723
1400	-99.279992	19.447716
1401	-99.268784	19.444958
1402	-99.27088	19.442585
1403	-99.275056	19.44668
1404	-99.274302	19.449741
1405	-99.267728	19.453267
1406	-99.270447	19.454098
1407	-99.269364	19.457952
1408	-99.273194	19.459309
1409	-99.263336	19.446847
1410	-99.26796	19.448125
1411	-99.270882	19.447208
1412	-99.266286	19.450307
1413	-99.265035	19.450275
1414	-99.262032	19.453069
1415	-99.276548	19.435582
1416	-99.281057	19.438015
1417	-99.275263	19.441214
1418	-99.277281	19.442967
1419	-99.282079	19.440052
1420	-99.280344	19.444626
1421	-99.274557	19.446028
1422	-99.280981	19.449301
1423	-99.279971	19.455295
1424	-99.280075	19.451411
1425	-99.275523	19.456088
1426	-99.281211	19.457377
1427	-99.282329	19.458801
1428	-99.275415	19.451402
1429	-99.276126	19.461133
1430	-99.260393	19.437809
1431	-99.265309	19.437487
1432	-99.264033	19.440473
1433	-99.259596	19.44266
1434	-99.266371	19.435895
1435	-99.264402	19.46021
1436	-99.240011	19.400621
1437	-99.233096	19.419262
1438	-99.244686	19.411417
1439	-99.242591	19.422219
1440	-99.240392	19.426073
1441	-99.234067	19.409665
1442	-99.239424	19.405067
1443	-99.230405	19.41925
1444	-99.226283	19.415483
1445	-99.242141	19.408198
1446	-99.226961	19.410158
1447	-99.226231	19.422948
1448	-99.248344	19.44453
1449	-99.241785	19.449198
1450	-99.24377	19.448318
1451	-99.236874	19.45448
1452	-99.240165	19.455307
1453	-99.251574	19.437199
1454	-99.24832	19.437991
1455	-99.247037	19.442565
1456	-99.247284	19.448731
1457	-99.250796	19.454753
1458	-99.248734	19.459316
1459	-99.24594	19.454831
1460	-99.245601	19.459231
1461	-99.230469	19.456632
1462	-99.230295	19.454786
1463	-99.232671	19.45262
1464	-99.232141	19.451335
1465	-99.234351	19.451693
1466	-99.233719	19.45416
1467	-99.264478	19.494043
1468	-99.266521	19.496804
1469	-99.25257	19.507369
1470	-99.255503	19.518669
1471	-99.253452	19.480478
1472	-99.254072	19.487608
1473	-99.260306	19.493028
1474	-99.258824	19.500483
1475	-99.255755	19.5018
1476	-99.250503	19.505228
1477	-99.252674	19.467346
1478	-99.247761	19.477967
1479	-99.25134	19.494981
1480	-99.245869	19.496706
1481	-99.231248	19.494062
1482	-99.233602	19.498187
1483	-99.241219	19.496321
1484	-99.277647	19.4681
1485	-99.277154	19.474756
1486	-99.272395	19.483238
1487	-99.270844	19.486333
1488	-99.267325	19.469378
1489	-99.266036	19.471369
1490	-99.264619	19.47713
1491	-99.264407	19.483747
1492	-99.269317	19.490911
1493	-99.276329	19.466828
1494	-99.277534	19.489527
1495	-99.273995	19.492261
1496	-99.261407	19.466359
1497	-99.25869	19.47483
1498	-99.265445	19.487477
1499	-99.268154	19.507522
1500	-99.27179	19.511328
1501	-99.270268	19.5124
1502	-99.262389	19.512642
1503	-99.272178	19.516391
1504	-99.274284	19.517225
1505	-99.275504	19.516384
1506	-99.269345	19.520255
1507	-99.274312	19.500907
1508	-99.265816	19.507283
1509	-99.282757	19.504178
1510	-99.277413	19.505842
1511	-99.275097	19.504155
1512	-99.242188	19.475542
1513	-99.240093	19.486079
1514	-99.235272	19.466184
1515	-99.23601	19.47423
1516	-99.238649	19.479395
1517	-99.234337	19.483425
1518	-99.229882	19.482005
1519	-99.232908	19.488585
1520	-99.248125	19.46962
1521	-99.242719	19.470296
1522	-99.248277	19.491844
1523	-99.231771	19.471667
1524	-99.229118	19.484721
1525	-99.225507	19.487219
1526	-99.243842	19.509745
1527	-99.247358	19.515228
1528	-99.242527	19.501468
1529	-99.242519	19.504249
1530	-99.238821	19.513519
1531	-99.23741	19.518108
1532	-99.236191	19.523977
1533	-99.233622	19.512353
1534	-99.225996	19.514595
1535	-99.244816	19.521976
1536	-99.239618	19.522893
1537	-99.227072	19.501337
1538	-99.230942	19.502733
1539	-99.228589	19.512719
1540	-99.22637	19.519261
1541	-99.230288	19.52232
1542	-99.233977	19.52182
1543	-99.225754	19.516344
1544	-99.29486	19.646689
1545	-99.31296	19.589716
1546	-99.307736	19.594891
1547	-99.292082	19.621144
1548	-99.286219	19.581517
1549	-99.28744	19.585708
1550	-99.293952	19.590482
1551	-99.298615	19.601811
1552	-99.290205	19.615537
1553	-99.286669	19.617618
1554	-99.287202	19.609065
1555	-99.282518	19.556806
1556	-99.291736	19.572827
1557	-99.278408	19.595083
1558	-99.286954	19.603201
1559	-99.2976	19.599205
1560	-99.272234	19.594743
1561	-99.268074	19.594969
1562	-99.267626	19.598487
1563	-99.261936	19.594538
1564	-99.254806	19.5921
1565	-99.248346	19.598132
1566	-99.249262	19.591724
1567	-99.246103	19.596095
1568	-99.243101	19.593453
1569	-99.239555	19.5966
1570	-99.234734	19.595325
1571	-99.228849	19.596283
1572	-99.227262	19.596046
1573	-99.233557	19.592631
1574	-99.306346	19.556989
1575	-99.310856	19.571153
1576	-99.322539	19.561607
1577	-99.311899	19.580635
1578	-99.29597	19.562119
1579	-99.304652	19.539128
1580	-99.296383	19.55821
1581	-99.304774	19.588759
1582	-99.301859	19.592342
1583	-99.304921	19.590712
1584	-99.307771	19.593501
1585	-99.311675	19.643638
1586	-99.315979	19.606929
1587	-99.327573	19.611397
1588	-99.334332	19.620437
1589	-99.334973	19.630334
1590	-99.309603	19.638375
1591	-99.318243	19.642565
1592	-99.30425	19.629158
1593	-99.295375	19.624882
1594	-99.319662	19.612109
1595	-99.322731	19.622488
1596	-99.32277	19.631424
1597	-99.316867	19.63663
1598	-99.31386	19.628505
1599	-99.326066	19.635958
1600	-99.308695	19.601677
1601	-99.301225	19.609438
1602	-99.30823	19.609242
1603	-99.309154	19.612991
1604	-99.301437	19.624642
1605	-99.299281	19.618969
1606	-99.294728	19.611374
1607	-99.308012	19.621476
1608	-99.311492	19.615995
1609	-99.295154	19.637214
1610	-99.297571	19.633967
1611	-99.31179	19.636862
1612	-99.274022	19.558818
1613	-99.263466	19.562459
1614	-99.260346	19.57344
1615	-99.248848	19.532692
1616	-99.253525	19.551878
1617	-99.255481	19.555876
1618	-99.253536	19.560197
1619	-99.248977	19.568489
1620	-99.252696	19.574686
1621	-99.25525	19.576635
1622	-99.258287	19.575637
1623	-99.234498	19.565362
1624	-99.252452	19.581167
1625	-99.253219	19.589584
1626	-99.236037	19.559906
1627	-99.23077	19.564827
1628	-99.249059	19.585164
1629	-99.272895	19.548571
1630	-99.273815	19.552356
1631	-99.270594	19.557063
1632	-99.263532	19.5557
1633	-99.268652	19.582845
1634	-99.274653	19.589227
1635	-99.268094	19.567753
1636	-99.271163	19.591301
1637	-99.264336	19.581053
1638	-99.265276	19.587453
1639	-99.261592	19.584421
1640	-99.262176	19.590759
1641	-99.257552	19.590112
1642	-99.260345	19.587269
1643	-99.266392	19.59294
1644	-99.260749	19.591463
1645	-99.258417	19.591613
1646	-99.259153	19.589147
1647	-99.238583	19.537498
1648	-99.240384	19.556067
1649	-99.239987	19.558264
1650	-99.234544	19.545599
1651	-99.236558	19.552431
1652	-99.234778	19.558885
1653	-99.228522	19.549289
1654	-99.243684	19.536297
1655	-99.244042	19.550001
1656	-99.250035	19.552636
1657	-99.232861	19.533843
1658	-99.228609	19.533529
1659	-99.231416	19.537182
1660	-99.228794	19.54316
1661	-99.226532	19.53334
1662	-99.224482	19.531592
1663	-99.229828	19.553605
1664	-99.249014	19.574194
1665	-99.23532	19.574703
1666	-99.238627	19.577942
1667	-99.239478	19.571095
1668	-99.246104	19.577984
1669	-99.24689	19.580785
1670	-99.238451	19.589559
1671	-99.230485	19.582155
1672	-99.244284	19.567417
1673	-99.243659	19.571666
1674	-99.244399	19.5852
1675	-99.245885	19.589466
1676	-99.242534	19.589426
1677	-99.25467	19.627958
1678	-99.252884	19.639697
1679	-99.252327	19.644077
1680	-99.254354	19.647746
1681	-99.259836	19.608088
1682	-99.255043	19.613062
1683	-99.24329	19.627936
1684	-99.256789	19.605288
1685	-99.247149	19.607974
1686	-99.229438	19.625143
1687	-99.237377	19.631282
1688	-99.255241	19.600557
1689	-99.27973	19.622314
1690	-99.267603	19.617519
1691	-99.278348	19.606975
1692	-99.276281	19.599655
1693	-99.271662	19.602591
1694	-99.282119	19.598054
1695	-99.264231	19.604878
1696	-99.263636	19.599186
1697	-99.259618	19.601868
1698	-99.263594	19.64352
1699	-99.263971	19.641539
1700	-99.25725	19.639211
1701	-99.249029	19.616313
1702	-99.240462	19.61842
1703	-99.239838	19.610486
1704	-99.233975	19.612371
1705	-99.232172	19.62227
1706	-99.238366	19.604316
1707	-99.230304	19.611743
1708	-99.240526	19.598731
1709	-99.235765	19.601072
1710	-99.249567	19.604125
1711	-99.243485	19.605904
1712	-99.244437	19.602727
1713	-99.245359	19.597699
1714	-99.231737	19.605104
1715	-99.231474	19.607023
1716	-99.226851	19.603579
1717	-99.231585	19.600219
1718	-99.23959	19.652616
1719	-99.227605	19.652576
1720	-99.236726	19.63915
1721	-99.22668	19.640867
1722	-99.246297	19.639666
1723	-99.231108	19.633896
1724	-99.096238	19.460428
1725	-99.205368	19.461803
1726	-99.201694	19.464826
1727	-99.097657	19.466378
1728	-99.100095	19.464004
1729	-99.198867	19.467401
1730	-99.104959	19.463882
1731	-99.18612	19.463929
1732	-99.155089	19.527853
1733	-99.150431	19.522937
1734	-99.111196	19.466431
1735	-99.110466	19.46403
1736	-99.115868	19.461976
1737	-99.157976	19.43012
1738	-99.173589	19.465563
1739	-99.179807	19.464724
1740	-99.180065	19.46313
1741	-99.165544	19.501354
1742	-99.154236	19.521438
1743	-99.153513	19.517813
1744	-99.121855	19.464905
1745	-99.125425	19.463389
1746	-99.11462	19.465165
1747	-99.158267	19.426235
1748	-99.154004	19.430487
1749	-99.153116	19.433253
1750	-99.15885	19.436254
1751	-99.159408	19.455598
1752	-99.168807	19.462953
1753	-99.167469	19.464514
1754	-99.162365	19.492138
1755	-99.152257	19.495442
1756	-99.15357	19.500153
1757	-99.152339	19.502341
1758	-99.156261	19.504255
1759	-99.156437	19.50986
1760	-99.157952	19.519475
1761	-99.129536	19.464769
1762	-99.156374	19.415194
1763	-99.156311	19.424525
1764	-99.155389	19.434612
1765	-99.1565	19.440554
1766	-99.155029	19.44456
1767	-99.156272	19.452837
1768	-99.157726	19.458549
1769	-99.160257	19.463581
1770	-99.162506	19.465333
1771	-99.159324	19.48341
1772	-99.136751	19.466303
1773	-99.13263	19.463852
1774	-99.157091	19.403301
1775	-99.15703	19.408909
1776	-99.155049	19.463285
1777	-99.155178	19.470607
1778	-99.156049	19.473069
1779	-99.154472	19.478248
1780	-99.146217	19.464962
1781	-99.140443	19.459537
1782	-99.13646	19.464245
1783	-99.145693	19.461207
1784	-99.149875	19.466207
1785	-99.188697	19.419649
1786	-99.20691	19.427094
1787	-99.212333	19.43187
1788	-99.217571	19.430154
1789	-99.188152	19.459478
1790	-99.187426	19.407781
1791	-99.185354	19.411145
1792	-99.18046	19.429797
1793	-99.18761	19.42774
1794	-99.197544	19.428649
1795	-99.202136	19.428795
1796	-99.205075	19.430874
1797	-99.198544	19.431462
1798	-99.192011	19.443149
1799	-99.188286	19.458291
1800	-99.184151	19.404143
1801	-99.168679	19.430727
1802	-99.172577	19.427331
1803	-99.17533	19.428898
1804	-99.179551	19.432235
1805	-99.191742	19.439521
1806	-99.187091	19.433761
1807	-99.193266	19.432672
1808	-99.186228	19.441916
1809	-99.186568	19.444146
1810	-99.18779	19.452697
1811	-99.164836	19.431014
1812	-99.174214	19.434707
1813	-99.187125	19.433981
1814	-99.208282	19.407572
1815	-99.199211	19.41642
1816	-99.203436	19.422177
1817	-99.210242	19.417239
1818	-99.212209	19.419371
1819	-99.216568	19.414417
1820	-99.206802	19.402244
1821	-99.20553	19.422005
1822	-99.21377	19.424982
1823	-99.214072	19.418507
1824	-99.213763	19.429085
1825	-99.21081	19.426308
1826	-99.209041	19.420866
1827	-99.198548	19.402254
1828	-99.19496	19.407995
1829	-99.191973	19.40708
1830	-99.201627	19.403468
1831	-99.194248	19.402821
1832	-99.193489	19.425837
1833	-99.196459	19.429323
1834	-99.217254	19.443761
1835	-99.215555	19.447878
1836	-99.209895	19.45394
1837	-99.203179	19.441293
1838	-99.209289	19.446703
1839	-99.212585	19.448563
1840	-99.201176	19.446472
1841	-99.204735	19.452178
1842	-99.207361	19.457736
1843	-99.20271	19.457444
1844	-99.200447	19.446748
1845	-99.202387	19.448905
1846	-99.192821	19.444605
1847	-99.197426	19.448932
1848	-99.215477	19.435726
1849	-99.215828	19.440379
1850	-99.212578	19.439729
1851	-99.209302	19.441126
1852	-99.214428	19.444032
1853	-99.209844	19.4356
1854	-99.211546	19.443827
1855	-99.21473	19.452458
1856	-99.212095	19.455863
1857	-99.214371	19.450245
1858	-99.218374	19.449564
1859	-99.199512	19.437648
1860	-99.197717	19.442328
1861	-99.197555	19.446095
1862	-99.195948	19.437509
1863	-99.19878	19.457477
1864	-99.194718	19.460455
1865	-99.196278	19.451379
1866	-99.193299	19.456362
1867	-99.192289	19.456227
1868	-99.191739	19.451603
1869	-99.181833	19.415017
1870	-99.176997	19.418586
1871	-99.173389	19.419762
1872	-99.171508	19.422051
1873	-99.16963	19.424163
1874	-99.171029	19.425851
1875	-99.1741	19.412187
1876	-99.172861	19.41731
1877	-99.17381	19.40502
1878	-99.173619	19.409551
1879	-99.170136	19.412433
1880	-99.167025	19.41172
1881	-99.169451	19.405462
1882	-99.162032	19.412993
1883	-99.161981	19.416077
1884	-99.179628	19.408705
1885	-99.179293	19.411648
1886	-99.178565	19.403833
1887	-99.176199	19.411458
1888	-99.164672	19.401254
1889	-99.165404	19.410827
1890	-99.16258	19.408477
1891	-99.160617	19.405586
1892	-99.168034	19.402077
1893	-99.169849	19.402616
1894	-99.160726	19.403632
1895	-99.16703	19.421068
1896	-99.163827	19.424527
1897	-99.162271	19.429409
1898	-99.167214	19.41817
1899	-99.161274	19.417665
1900	-99.181964	19.456979
1901	-99.174935	19.45478
1902	-99.173186	19.459539
1903	-99.178492	19.446459
1904	-99.175985	19.443506
1905	-99.172899	19.446312
1906	-99.174185	19.449852
1907	-99.170739	19.450116
1908	-99.168544	19.453316
1909	-99.174819	19.436174
1910	-99.172775	19.438082
1911	-99.166414	19.443168
1912	-99.169834	19.437539
1913	-99.161066	19.446916
1914	-99.178157	19.434075
1915	-99.181199	19.436742
1916	-99.179543	19.440883
1917	-99.184714	19.45736
1918	-99.181501	19.460505
1919	-99.162348	19.433056
1920	-99.165482	19.434259
1921	-99.161789	19.443297
1922	-99.166197	19.45511
1923	-99.16722	19.460815
1924	-99.162711	19.458635
1925	-99.164053	19.462298
1926	-99.160768	19.454669
1927	-99.209723	19.497376
1928	-99.187124	19.469738
1929	-99.2044	19.495844
1930	-99.190424	19.515577
1931	-99.184482	19.470302
1932	-99.185617	19.475216
1933	-99.202051	19.49586
1934	-99.200389	19.5
1935	-99.188936	19.513512
1936	-99.186565	19.510414
1937	-99.187486	19.519169
1938	-99.189982	19.526305
1939	-99.18348	19.505464
1940	-99.187575	19.478421
1941	-99.192658	19.494161
1942	-99.195228	19.495947
1943	-99.186714	19.498793
1944	-99.185709	19.504408
1945	-99.17798	19.494105
1946	-99.185683	19.490807
1947	-99.18737	19.486316
1948	-99.180768	19.494416
1949	-99.21417	19.472938
1950	-99.216095	19.482528
1951	-99.206669	19.470672
1952	-99.208238	19.479975
1953	-99.207325	19.482648
1954	-99.209617	19.485836
1955	-99.204137	19.491107
1956	-99.205081	19.493722
1957	-99.194089	19.476761
1958	-99.201621	19.478333
1959	-99.204562	19.486495
1960	-99.19904	19.480592
1961	-99.212439	19.469184
1962	-99.211143	19.47414
1963	-99.217941	19.474287
1964	-99.217081	19.477486
1965	-99.216963	19.48965
1966	-99.21421	19.483855
1967	-99.211523	19.493196
1968	-99.192778	19.471518
1969	-99.200211	19.472598
1970	-99.199711	19.485132
1971	-99.197771	19.487599
1972	-99.197333	19.492147
1973	-99.192722	19.485718
1974	-99.191581	19.488563
1975	-99.200687	19.493349
1976	-99.212313	19.506279
1977	-99.203758	19.52013
1978	-99.21471	19.517264
1979	-99.207744	19.504102
1980	-99.207576	19.50942
1981	-99.20563	19.5121
1982	-99.19505	19.516043
1983	-99.197724	19.504805
1984	-99.20719	19.505588
1985	-99.200285	19.512614
1986	-99.202194	19.514504
1987	-99.194345	19.515048
1988	-99.195707	19.51299
1989	-99.209227	19.501666
1990	-99.218846	19.524597
1991	-99.214617	19.517969
1992	-99.213797	19.524116
1993	-99.210749	19.525351
1994	-99.200847	19.50883
1995	-99.192643	19.504559
1996	-99.195265	19.50692
1997	-99.194081	19.509685
1998	-99.202272	19.507402
1999	-99.191369	19.518537
2000	-99.198705	19.515599
2001	-99.192768	19.525548
2002	-99.16809	19.467372
2003	-99.170849	19.470957
2004	-99.18151	19.479149
2005	-99.184191	19.482858
2006	-99.172538	19.47236
2007	-99.169616	19.483299
2008	-99.176935	19.47977
2009	-99.180049	19.467335
2010	-99.177725	19.470242
2011	-99.178845	19.475923
2012	-99.180925	19.485397
2013	-99.178197	19.490828
2014	-99.176341	19.486174
2015	-99.184317	19.493826
2016	-99.16449	19.470169
2017	-99.166701	19.471477
2018	-99.170684	19.471188
2019	-99.163174	19.47449
2020	-99.159835	19.47301
2021	-99.176732	19.512722
2022	-99.174674	19.525333
2023	-99.16885	19.508182
2024	-99.173767	19.512299
2025	-99.165749	19.514619
2026	-99.173271	19.522402
2027	-99.173414	19.527425
2028	-99.169111	19.511989
2029	-99.159199	19.515309
2030	-99.179563	19.511382
2031	-99.183485	19.51142
2032	-99.183631	19.51087
2033	-99.176366	19.511369
2034	-99.186149	19.516233
2035	-99.159988	19.504554
2036	-99.164211	19.50593
2037	-99.167621	19.521927
2038	-99.165403	19.525269
2039	-99.159761	19.523125
2040	-99.162813	19.520974
2041	-99.098694	19.432841
2042	-99.09897	19.42972
2043	-99.103485	19.433655
2044	-99.101314	19.428444
2045	-99.108477	19.433169
2046	-99.106176	19.428433
2047	-99.11227	19.430161
2048	-99.115884	19.426672
2049	-99.117804	19.432416
2050	-99.121401	19.431991
2051	-99.121612	19.403987
2052	-99.119488	19.452446
2053	-99.120931	19.450002
2054	-99.122061	19.435703
2055	-99.12605	19.433186
2056	-99.123473	19.432972
2057	-99.1242	19.427285
2058	-99.121583	19.422495
2059	-99.123515	19.404395
2060	-99.12553	19.459012
2061	-99.12086	19.456756
2062	-99.123258	19.446564
2063	-99.126017	19.451125
2064	-99.126675	19.439726
2065	-99.131803	19.43209
2066	-99.124162	19.419892
2067	-99.122745	19.415173
